objid,ra,dec,redshift,petroMag_r,petroR50_r,expAB_r,lnLStar_r,sfr,metallicity,color_gr,ssfr,log_mass,is_starburst,is_psb,is_quenched
1000015,232.6714282879287,50.65981506091615,0.12529731172565464,26.50531645644975,2.1580683188005745,0.5442978233889744,22.839010507135907,0.5570210844741141,9.02667484498137,0.5973556870030386,-9.3618351509054,9.918856235379513,False,False,False
1000016,141.45423396169258,15.452837211516963,0.1248974625073491,25.926410903881095,2.0761941873440586,0.9015292980885714,22.320303028838012,-0.16668873128103584,8.92006790410416,0.9100193366194326,-9.860273171113823,9.693584439832787,False,False,False
1000017,182.5588505522335,16.842456259508918,0.07682905573713618,26.520111278620355,2.207596263852969,0.35871023237010863,23.848158560312772,1.095812616486687,9.006218407722084,0.6524649959181341,-9.26131104981095,10.357123666297635,False,False,False
1000018,203.61317456500416,4.652784234549994,0.059114675306902176,24.33642182057039,2.070496174508792,0.6919562597817421,22.440966598351842,0.0393189831380418,8.965146874563501,0.9088861631895195,-9.706668979101352,9.745987962239393,False,False,False
1000019,147.60952825396413,32.31070079567653,0.06075837151827323,24.543614722959028,2.9237258205156906,0.722198786346842,21.860393223801786,-0.9777293330224679,8.929057563815075,0.9804071942950003,-10.471577482354823,9.493848149332354,False,False,False
1000020,210.18586699950566,21.954263393626423,0.12280003359355049,29.416348860914844,2.089717218169087,0.7953448366816165,25.173758451981186,-0.4495134143307393,9.222497556994108,1.2,-11.382337798791516,10.932824384460776,True,False,True
1000021,224.17061155657024,20.38247090914354,0.05594512759166567,25.349156034869623,1.3002233609892635,0.2787164711983172,23.226433376613443,0.0020354955365991106,9.10436017533585,0.745826216462194,-10.085076354220131,10.087111849756731,False,False,False
1000022,217.7461152923799,27.45796045308681,0.03926831231895844,25.34553243760507,3.283923805096057,0.7966415930844393,23.5641126672748,-0.16250187296815927,9.042276631352182,0.8586426956782073,-10.39626597531212,10.233764102343962,False,False,False
1000023,151.06786987132216,50.981242607322244,0.021856367862542955,21.348802309411546,2.250386727191517,0.6345029707496188,21.84606598111656,-0.5607236013582009,8.933718128001026,0.9730427061048923,-10.048349508251473,9.487625906893271,False,False,False
1000024,216.5059729002105,6.3113157519377605,0.07533703692381717,25.19095900351579,1.6874590566790284,0.38252805413754976,22.85962417535168,-0.6045287532429169,8.968748140700063,1.10538665366571,-10.532337390980326,9.927808637737408,False,False,False
1000025,169.60118932828604,31.415617651209768,0.07749849384877786,25.817335502349376,1.382618941725509,0.45246296171452055,23.61407229931038,0.20665754832359523,9.193953600224718,0.8675140660875991,-10.048803746531338,10.255461294854932,False,False,False
1000026,151.9756109786695,11.786100221687011,0.127727219456407,25.76845722954754,2.267718514266194,0.6566420682564541,22.161237621787023,-0.2054326513645453,8.795990342668558,0.8621963538509146,-9.829935862653393,9.624503211288848,False,False,False
1000027,140.15657606099123,12.743471841374973,0.040973417502448956,25.46624929958905,1.9441957560160041,0.6292867052626653,23.91890627679434,-0.09136455554417877,9.027889840738624,0.8046397090271662,-10.479213564717014,10.387849009172836,False,False,False
1000028,229.07777310080243,15.40411272233598,0.06333877831357598,25.174013896526457,3.2292310239485382,0.6140865106671063,22.794857101698007,0.6958462414252421,8.891104405486182,0.6429207708011874,-9.203834413615354,9.899680655040596,False,False,False
1000029,171.22770498199532,27.564101563623687,0.12317680344511672,27.018436307408358,1.8152583801604187,0.7430282053751367,23.1505431085425,0.0687278045948733,9.028911840686712,0.8857017906266891,-9.985425320508488,10.054153125103362,False,False,False
1000030,223.8877424259368,29.66400295844735,0.12530730550485628,26.200037916035846,1.5664090386258007,0.700162324088555,22.793627610701588,-0.40737899134092387,8.95451589672132,0.977457378400032,-10.306525685226225,9.899146693885301,False,False,False
1000031,139.14539867157515,52.29067569789325,0.06384555063702754,28.467553611514134,2.6346197534016818,0.8566415888390615,25.61888201640344,0.24909555381748716,9.366497734639035,0.682116753515683,-10.87704353843698,11.126139092254467,False,False,False
1000032,212.03921593837427,53.52672843826599,0.07427736326013532,26.294905390698325,2.6580281949483195,0.593219063577978,23.47082869430009,0.17857826586369346,8.941562729444374,0.6852011340701597,-10.01467312176734,10.193251387631033,False,False,False
1000033,133.20160173478678,35.199852182644904,0.05246002471889961,24.382526351302023,2.118260875518731,0.8232238895784747,22.268633239683897,-0.3672797847077006,8.829594323968852,0.7991235635657378,-10.038424320229751,9.67114453552205,False,False,False
1000034,122.10779352959312,16.884249339231967,0.14055768297870366,28.085231707572827,2.4667638620573342,0.42072110119366973,24.433357775002715,0.802234327755853,9.31044598811437,0.5786783864327694,-9.809038128295741,10.611272456051594,False,False,False
1000035,239.40591692716956,49.10621945457417,0.026610127203821242,22.578233721798682,1.9911131690584416,0.4363621253598624,22.080819753889404,-0.3856855659771967,8.914032307511226,0.9780176796251278,-9.975263740991684,9.589578175014488,False,False,False
1000036,128.8244799908389,47.57291961218886,0.1407249192202058,27.53221123555844,2.1601108294337004,0.4644237941898207,23.72683104870281,-0.23394207490559027,9.153688509669937,0.9436671417846229,-10.538373872407966,10.304431797502376,False,False,False
1000037,175.38485424754015,47.87720596199819,0.10574130325694804,24.438044936796256,2.8562148372334506,0.8279889817652877,21.23021434132358,0.04441926891912251,8.74051937801541,0.9018502562997531,-9.175745669140989,9.220164938060112,False,False,False
1000038,225.40624595161572,0.9820550101421666,0.08442010137614236,25.01791252877912,2.4292814164035597,0.4014424129189304,21.95723725008117,-0.1970244677564984,8.890255873915601,1.007138300393143,-9.732931443307283,9.535906975550784,False,False,False
1000039,218.32554576789082,45.23183148040798,0.014572268509829423,22.976646725260416,1.9140428271276642,0.5357642130584972,23.713012822089578,0.02063268022298684,9.042041394997586,1.0563136311653705,-10.277797937711574,10.29843061793456,False,False,True
1000040,176.54108555467297,51.16316742785487,0.07658346685508116,26.973902617273367,3.021365144274245,0.22443379893206958,24.33655901792513,0.5212420445780601,8.985743017489584,0.6841036299697149,-10.047991245419645,10.569233289997705,False,False,False
1000041,193.30182080081386,36.301976298598014,0.06708473470038251,26.234817105004662,1.0,0.5641590378866811,23.683662973379285,-0.528946848209863,9.189248990146778,1.2,-10.814630988804847,10.285684140594984,False,False,True
1000042,195.5647381995383,45.07465187629222,0.032570633676517156,23.845716366260294,3.7270684765371493,0.5381873332103593,23.3532229430105,-0.45780195851267036,9.060870631516176,0.9299459467120009,-10.59997781731855,10.14217585880588,False,False,False
1000043,133.1789979612787,46.57021240973517,0.10189734449009195,26.895121203692163,1.2070897189411207,0.25666975330950875,23.139709508084607,0.10263620974940693,8.941630452505844,0.6863746800807502,-9.946811942455946,10.049448152205354,False,False,False
1000044,154.18849132075758,30.39500434306134,0.14596112703156,25.797054620233812,1.6684117943411132,0.7318188658143912,21.784156601197303,-0.6114581854645276,8.838347906579967,1.1279004391130354,-10.072197190280814,9.460739004816286,False,False,False
1000045,156.1179793417316,48.81724297291913,0.08870643354903351,26.061141590101634,1.989184467557611,0.7193788331714406,22.657616676775387,-1.4564881978657078,8.90540784862877,1.2,-11.296566093668353,9.840077895802645,False,False,True
1000046,165.37537806416023,47.53745841006455,0.11006545870215241,26.36010354310325,1.9271761538670764,0.5822096726379855,22.956037964905715,-0.6569999965247013,9.140751168843842,1.1778431130141165,-10.626680611044808,9.969680614520106,False,False,True
1000047,152.87010421751674,54.96626141780011,0.01958306335924235,24.509339405038755,2.723514963403226,0.33027499484472006,24.70342488832144,-1.1089527091792133,9.285724231008329,1.2,-11.83751382228867,10.728561113109457,False,False,True
1000048,150.17981537535871,55.282417927122104,0.06847337941437925,26.263481911738875,1.4661633375549483,0.6894497130953063,23.88197312415949,-0.6022307925808924,8.996758899218532,1.2,-10.974039937365122,10.37180914478423,False,False,True
1000049,162.57426152621588,31.782874980718855,0.02629018792302942,22.043626711238172,2.177614573266255,0.655602655963005,21.456592958495197,-0.052851225792239775,8.667207924428613,1.0016250950190189,-9.371331148110873,9.318479922318632,False,False,False
1000050,165.50718094838183,1.8896304045322543,0.09579141697511145,26.98451487574167,1.6930580156735637,0.6151755372472072,23.859483406942662,-1.0285908842290061,9.133666603358172,1.1575466606880769,-11.390632868926403,10.362041984697397,False,False,False
1000051,178.46688681103936,1.146414386924841,0.14138750214998164,27.3496871627949,2.200186861496583,0.7688069214394504,23.043025589307884,0.4686718808191985,9.015674008583003,0.6288721610711173,-9.538786978972642,10.007458859791841,False,False,False
1000052,140.82424825779475,56.33560209637372,0.10264888254602939,25.981489183542394,1.9749998493224206,0.48159696114575673,22.70703269502716,-0.9574840293917541,9.010258751030639,1.2,-10.819023029238775,9.86153899984702,False,False,True
1000053,214.60039962227637,20.24166515370476,0.020752426764019012,23.64275709416277,2.0706875374074882,0.5539497322297082,24.190586300750716,0.12139769037674258,9.137418764426466,0.7427403421032022,-10.384440454043691,10.505838144420434,False,False,False
1000054,223.2801240444768,22.651992183500628,0.05965326869791159,26.881432685397552,1.7074867460913339,0.6913352171454985,24.67335001423084,0.16952991471532008,9.149915929385742,0.9708543630417424,-10.545969846532655,10.715499761247974,False,False,False
1000055,149.7797860188698,28.194481764120923,0.0870928731217192,27.39588704719851,1.7280278980755308,0.6876506240073845,24.558543808378605,-0.9319612694725863,9.250656784781318,1.2,-11.597601329030685,10.665640059558099,False,False,True
1000056,134.7960872541498,15.947939832072242,0.0664490858586553,24.959200240286492,2.1949993583600937,0.5871218748355058,22.520183069163348,-0.44766138719242266,8.993527165247096,0.7935823989303257,-10.228052625581102,9.78039123838868,False,False,False
1000057,206.6774377516134,35.42485168870284,0.1267101614665241,26.65602570477155,2.672768032611534,0.7829717985065898,23.130374044937128,-0.4145379838132235,9.139365592171737,0.8999174003338686,-10.459931795887616,10.045393812074392,False,False,False
1000058,230.90941472675212,47.077223495775044,0.12405394065939848,28.045530915529874,1.6828961360723553,0.32062901722877557,23.867749068041213,-0.3810593978038094,9.183134958852685,1.2,-10.746691113505591,10.365631715701781,False,False,True
1000059,124.21780070075528,15.44049822244765,0.095656342814451,27.9812837877428,1.5517289123519196,0.23278246751017173,24.60950578216673,0.8662389758196873,9.12264850439712,0.429371486907667,-9.821533587741492,10.687772563561179,True,False,False
1000060,121.73231748411848,44.583675466253865,0.06228411231857873,25.205246073894447,2.420654721619981,0.5208203962876836,22.93469822003459,0.09768784688815899,9.01376903770685,0.5923981002088434,-9.862725034189197,9.960412881077355,False,False,False
1000061,142.0110553661204,40.321148595513016,0.04574709232685418,25.152117672288437,1.9942116953594833,0.4017616840668886,23.272620152515948,0.10577246876279164,9.003570761002804,0.8278245975498469,-10.001398042905299,10.107170511668091,False,False,False
1000062,202.1750982369524,31.535007768339767,0.0248224045498381,22.76607888315542,2.583511293667525,0.7024661483217323,22.212652739037146,-0.06019140898166897,8.799549070981925,0.7375941231207104,-9.707023921978655,9.646832512996985,False,False,False
1000063,235.773720939707,19.526525822762046,0.05968567568811756,24.26366894186709,1.5345863041048204,0.4906888259503308,22.109184178164824,-0.6498033586592532,8.701680721833805,1.2,-10.251700046618918,9.601896687959664,False,False,True
1000064,210.04571461911914,52.36646757869521,0.06784415240908073,26.82746556725328,1.180771835314409,0.6250440745306142,24.42182287169807,-0.03766140330023704,9.406653164110773,0.8121178642508545,-10.643924314497337,10.6062629111971,False,False,False
1000065,188.76391204383137,24.167764302721576,0.10461520951457029,28.146689570273217,1.7161763699099402,0.4969388322691919,25.04779698469376,0.900272380825771,9.207545444210146,0.48249140372609517,-9.97784763345964,10.878120014285411,False,False,False
1000066,204.06592714506573,22.47978409345358,0.10214237540166028,26.635808462004096,1.6001449473247586,0.7659192954503069,23.403463232291482,0.7487104757619694,9.036579536171379,0.3337134922568497,-9.415284463447863,10.163994939209832,True,False,False
1000067,147.6837973550627,38.48225108626613,0.019815139549775974,24.43984439814973,1.9667127220795348,0.5104954447003551,24.641727894046912,0.820058879952384,9.232510849751698,0.676214120977078,-9.881707568993628,10.701766448946012,False,False,False
1000068,202.62623376781445,55.219899461950114,0.06533630416036208,26.445541362595627,1.6635376275354317,0.5790063701365921,23.902716808721415,-1.8241040792627035,9.125413896737316,1.2,-12.20492209178652,10.380818012523816,False,False,True
1000069,158.5733944174371,30.48107512324225,0.03544904141043067,23.72368499486685,2.515081190161296,0.8213419871523353,22.743646383464398,-1.856178145018132,8.711074859626157,1.2,-11.73361826771557,9.877440122697438,False,False,True
1000070,146.69065593992138,43.361439813265825,0.0319537787443528,25.066341790640582,1.8469856304995915,0.7052553374261661,23.902440015497877,0.1600015859761991,9.097635512347313,0.66297038544912,-10.220696216778007,10.380697802754206,False,False,False
1000071,148.3867198214762,27.412981493760505,0.12582230096321442,29.123045115500226,2.106741307487049,0.4826101891257699,25.257097983751407,-1.3289796775072045,9.467821015525939,1.2,-12.297997960740188,10.969018283232984,False,False,True
1000072,200.13453022273757,13.12845906041025,0.015868130340276055,22.826340170138383,2.1112714892403392,0.6416891172847499,23.445121696741467,-1.0534588076147582,9.03344253349932,1.2,-11.235545788059781,10.182086980445023,False,False,True
1000073,212.06708666403503,7.437139575502922,0.06868560262629698,28.38093564115466,2.1350424464488893,0.558637450112007,25.287730527401784,0.7938579911859716,9.45820812714003,0.5249778568139434,-10.18846383672103,10.982321827907002,False,False,False
1000074,189.81625326702564,8.179586189962748,0.033548511807312546,21.616520137179155,1.9992283215173503,0.6942734946761806,20.72326583694641,-0.0457324859778776,8.703141621283219,0.8706942559990697,-9.045732485977878,9.0,False,False,False
1000075,127.66263136710705,1.2795429516309476,0.13310623019498635,28.515965059654658,2.3470992573254192,0.9757444543222318,24.432618175773698,-0.24603226273996814,9.14817133248562,1.0188863428243278,-10.85698351492758,10.610951252187611,False,False,False
1000076,124.56112004465544,33.174136625286614,0.08798567185850491,26.53589154959892,1.5861401080986561,0.42018352361747213,23.58658458939629,-0.22053222978495202,9.087498889103022,0.8445276982317077,-10.464055763904037,10.243523534119085,False,False,False
1000077,146.06002200938048,7.866358762440269,0.04239328909275872,24.458363230048114,3.0643190590359017,0.36105541089030535,23.142123014600088,-1.3945103698055705,9.01890591246301,1.2,-11.445006694572637,10.050496324767066,False,False,True
1000078,154.37624429087822,51.94190045646565,0.0803398202032927,26.26977754571354,1.875806658908121,0.4818837684324959,23.592011446625367,-0.5115566133547101,9.07529746852542,0.9427930631508812,-10.75743700162246,10.24588038826775,False,False,False
1000079,168.57838714094214,58.973851480080725,0.1124080903584362,24.492830919997296,1.3587093728642983,0.48848973478828217,21.19809467151008,-0.5667883122461802,8.703657776669,1.2,-9.773003854945733,9.206215542699553,False,False,True
1000080,129.1233692843284,29.75212360686452,0.14413652124872073,27.631586345941503,2.1306391541883842,0.5106210864227154,23.233461341397003,0.3472389103836771,8.890661878301609,0.8087678154112172,-9.742925145697566,10.090164056081242,False,False,False
1000081,207.01905191307904,26.980436757007965,0.040862440594358646,25.32205201766743,1.559937654292584,0.8272242182711393,23.897508990381123,0.066186069198398,9.169692029737774,0.6426282643359424,-10.312370216557474,10.378556285755872,False,False,False
1000082,205.379779045619,20.884348524430372,0.1340654480981083,28.96462622922049,2.458620352624733,0.7362727023175129,25.18785634676251,0.617956429102082,9.291168562650281,0.6261070833070764,-10.320990593268675,10.938947022370757,False,False,False
1000083,161.6013112389168,38.28161673056119,0.1408025759834486,27.511272290160743,3.907437048725286,0.2891005639002914,22.889687309169428,-0.7363300184615731,9.148703022809787,0.877472464642332,-10.677194909324747,9.940864890863175,False,False,False
1000084,187.56030292420925,36.48162552088302,0.13829887623448925,26.675072083362057,1.590468095407839,0.465704386746353,22.555555289637816,-0.48200767122141386,8.935390651275053,1.0330240184641515,-10.27776086977482,9.795753198553406,False,False,False
1000085,132.10991332426715,20.602927255635244,0.09895800996066736,25.81358171433503,2.224899397450929,0.33390149249479295,22.908698804108006,-0.22538230366884804,8.833351441202174,0.9098530811589698,-10.174503781876579,9.949121478207731,False,False,False
1000086,169.8262371360127,20.58999910419019,0.09817489162085907,27.857306395093083,1.189280287084812,0.6966062519537262,24.54026358369725,0.7831210160996751,9.229551503196262,0.47294513207502464,-9.87458004275136,10.657701058851035,False,False,False
1000087,222.90777089760667,38.68822999899598,0.06644948864573519,26.442269291667643,2.3075158789717443,0.8794883722243985,23.864856650743086,-1.5707625502036318,9.11690476877179,1.2,-11.935138105033474,10.364375554829842,False,False,True
1000088,199.2746955745917,33.2727709338226,0.1153357035225303,27.044602492223156,1.543860132993873,0.2508315556508153,22.87645897451153,-0.2339075797952712,8.937449953359316,0.9036736219393202,-10.16902747791175,9.93511989811648,False,False,False
1000089,132.4732530808657,43.113325664302096,0.08438116256913046,26.825984350606088,1.6695424627166624,0.3996258464184392,24.07728891864233,-0.4508895879284265,9.198832556214713,1.2,-10.907523304485103,10.456633716556677,False,False,True
1000090,221.70936374608257,56.48354097024963,0.10484132997196122,27.4024280340015,1.4471759737113856,0.8170948698688514,23.59813260753586,-0.2990683678443535,9.124323844157441,1.2,-10.547607142518373,10.248538774674019,False,False,True
1000091,201.68354753028592,46.775493659980036,0.06998410653883136,27.741255552341666,2.5084006725766095,0.9140216478272156,24.60156170634146,-0.29876656943431557,9.085605452305135,0.888826177396829,-10.98308906470076,10.684322495266445,False,False,False
1000092,174.36675529031083,18.260742482022465,0.11240950496603946,26.073458790991157,2.724244950245308,0.308216934501561,22.67809945431309,-1.7264975232895687,8.90790751257522,1.2,-11.575470976350891,9.848973453061323,False,False,True
1000093,203.05092468157767,45.54734603104063,0.12542601246463686,26.884712581835796,2.027929991948345,0.7745461895795778,23.10913296139204,0.3228939183762266,9.120293164574568,0.6290109748655067,-9.713275008324889,10.036168926701116,False,False,False
1000094,140.7384306516383,27.001471638732752,0.030501075924394255,23.5061541046698,1.5537509704049652,0.49896642587047996,23.0349367544175,0.3509156087786533,8.903210384277758,0.8176383761269435,-9.653030314655268,10.003945923433921,False,False,False
1000095,186.05837643270584,46.65938344126159,0.12661016018039192,25.507517037281456,3.244161472749592,0.44785485234119093,21.80143409706778,-1.1229194379510048,8.823236686147247,1.0876015724187331,-10.591161963884945,9.46824252593394,False,False,False
1000096,194.1512404278633,53.19427623302852,0.08564151445064301,26.90820132053626,1.6078163622810075,0.7524326272724127,23.827289016390345,0.883430401164717,9.127135864531851,0.4823300758774128,-9.464629737367572,10.348060138532288,False,False,False
1000097,231.32937875317367,14.996360947794134,0.1282532272726314,27.950161874235803,1.0527337056214596,0.3458792117886095,23.78691893762372,-0.044888325172524446,8.983769207375001,0.8005370885368691,-10.375415961262467,10.330527636089943,False,False,False
1000098,128.02700529619696,14.318700691797392,0.07038223888774205,26.456368524725594,2.3106218859227865,0.37900256614952627,23.492255033058566,-0.041730195031108086,9.050925409636887,0.9549705065948133,-10.24428692335234,10.20255672832123,False,False,False
1000099,164.97392571130186,25.95749449644872,0.0630656679536249,25.366908536882214,1.4456623610764647,0.6011892874228986,23.216289530380354,0.5909223708275352,9.011687405959314,1.1358398781214707,-9.491784062484891,10.082706433312426,True,False,True
1000100,232.41776519171202,3.0920324188810056,0.13810850255241114,25.227297408941077,2.7090083300436727,0.6342660364195045,21.856862162686664,-0.02737342403808285,8.815346389166876,0.7687271902546763,-9.519688053012876,9.492314628974793,False,False,False
1000101,146.0665266154312,41.1411563566144,0.045163697456776175,24.627373633772862,1.7961737195289058,0.8956245817836208,23.002082123720673,-0.0801774701082623,8.843847542965689,0.9467317835883465,-10.069854808725582,9.98967733861732,False,False,False
1000102,217.58403939871963,44.98206477440166,0.12818972554006003,27.08454047540009,2.4135868780178646,0.48164374005851807,23.091803280085664,0.21561060642434254,9.008561644445189,0.7461288351155312,-9.813032135312273,10.028642741736615,False,False,False
1000103,120.1926641951395,20.725800318113457,0.07776288015131656,25.411446680608037,3.0662340168305127,0.40981530330605603,22.562712108260428,-0.13055049853490086,8.877801668826134,0.7548226227596667,-9.929411863924091,9.79886136538919,False,False,False
1000104,123.10608838169827,27.917115185803553,0.08197336195717635,26.154360895188173,1.4012186757000085,0.49781923943933865,23.300680910841717,0.057468913856426856,9.142384912865284,0.7351463910427313,-10.061888230310567,10.119357144166994,False,False,False
1000105,159.31474623037406,35.42139522751372,0.05318555940852776,26.057064132183697,1.6993041788801206,0.48902531734517907,23.95154868839558,-0.057093282772663456,9.162174971525074,0.9544533717601719,-10.459118711179933,10.402025428407269,False,False,False
1000106,212.2204452996327,4.415870760930027,0.09022590808666218,29.4746284013617,1.9685528486376183,0.7831890079294872,25.65791971791072,1.6393305954073178,9.265224236661162,0.516485347734716,-9.503762355197948,11.143092950605265,False,False,False
1000107,132.4972163082131,42.67785203192755,0.05552956747866958,25.940970244097162,3.193972358980042,0.6152758016873406,23.68735808323631,-0.35552632626935654,9.04663929015726,0.9386395737561272,-10.642815232685274,10.287288906415919,False,False,False
1000108,165.94243723537414,31.602100244942697,0.015497717993831324,23.046872504175177,1.6528237430303319,0.367454216846576,23.782883793725777,0.11515914698025118,9.1111452014743,1.1087985397376228,-10.21361604838113,10.32877519536138,False,False,True
1000109,135.77618024753946,37.45573693336334,0.048079804748209845,25.052303010417077,1.6848034181555684,0.6891062102640075,23.40065892060053,0.2808842705364454,9.009125644488755,0.7032429720716719,-9.881892771580471,10.162777042116916,False,False,False
1000110,146.83122833296898,43.42983485105299,0.010893066076922696,19.621937237442594,2.324354050431746,0.38288609900112475,21.277300949932442,-0.14576597165864652,8.620667771044634,0.7674853733037019,-9.386380364009124,9.240614392350478,False,False,False
1000111,180.35930305543172,40.533524446389336,0.14696967018795992,28.17962451575855,1.693557561368586,0.7081709245565744,23.45584272135583,0.704630462772023,9.085259070840452,0.5269345232760682,-9.482112599503367,10.18674306227539,False,False,False
1000112,158.29664903510542,5.719295321137913,0.14520460937476465,27.715805837296053,2.108038227219485,0.25958436942930885,23.55571054031832,-1.5757876020206372,9.121651389661716,1.2,-11.80590270699115,10.230115104970512,False,False,True
1000113,145.42951751760992,46.95552456694768,0.0653217416461227,29.034009388999234,1.2643254940748898,0.8343257110559239,26.322280232861157,0.0004662284555400803,9.503576296540418,1.1919257567134725,-11.431154827787102,11.431621056242642,False,False,True
1000114,167.2196377304313,36.60279491002418,0.11197191960755043,26.74600661466881,3.912979024571166,0.4101368969639492,23.26490420354978,-0.6666945115971633,9.12502028038495,1.2,-10.7705140292066,10.103819517609438,False,False,True
1000115,204.12659571283572,42.892850520423025,0.05841285377745949,26.424777580472632,1.344049713874984,0.7860736461239282,23.83353715618394,-0.6999212918702337,9.022395943802454,1.2,-11.05069496303704,10.350773671166806,False,False,True
1000116,134.33017279211862,15.6901035007253,0.10395304199203664,27.51435375125046,1.8284601943460075,0.7630887282564456,23.446404546801897,-0.28045809790816745,9.133268867706402,0.8620051359202933,-10.463102213055546,10.182644115147378,False,False,False
1000117,177.55133344329093,13.285633151055453,0.12276020602643706,26.005230684551762,1.9942253700443666,0.42441053583862803,22.14087763457313,-0.4612584601275815,8.770519995986964,1.0144267003888439,-10.076919441317814,9.615660981190233,False,False,False
1000118,152.96636503367276,49.56553667164717,0.1425458742569137,29.10873992251212,3.5744325644131902,0.678802479142566,24.80209133685716,0.09527072636022071,9.267139299571369,0.7484978895993891,-10.676140680897289,10.77141140725751,False,False,False
1000119,165.43450482479477,23.423351094171615,0.06602971861895407,26.935254647215423,1.3533002863851802,0.7460257368349328,24.35206284453645,0.6094999374725986,9.10192001848019,0.6006484376948471,-9.966466578870788,10.575966516343387,False,False,False
1000120,218.58662146898317,34.520803344304696,0.11966171761384667,27.548880332645606,3.6514021358737363,0.5323944800215725,24.39707713321095,-0.6020307915859909,9.220485764507123,0.9629532103731867,-11.197546765107512,10.595515973521522,True,True,False
1000121,231.5675975645314,33.09572834197301,0.04722998308849662,24.34350616474113,2.5273038089566118,0.8271976473101161,22.439396949956183,-0.2521715787449117,8.772806488461079,1.0299802469186004,-9.997477851347542,9.74530627260263,False,False,False
1000122,149.15734861451517,35.11000934718113,0.14864652253111074,29.540122855471097,2.282174227965049,0.55533469385752,25.101394582988423,0.0727337045929829,9.324692113762772,0.7290584261395305,-10.828663450875066,10.901397155468048,False,False,False
1000123,195.5965148195388,4.170385647989649,0.01360774382700916,20.930725684594343,1.498717727066846,0.3359137024573777,21.87242726864758,0.007919908906157902,8.771054385036967,0.8572536380223061,-9.4911545596977,9.499074468603858,False,False,False
